1 -0.14443983 -0.59296674 -0.29452437 -0.15297754 -0.04812245 -0.43145937 -0.76124746 0.1919234 0.071961515 -0.27263263 -0.7320973 0.41430268 0.04774232 0.13250442 -0.5289975 -0.18327588 -0.165425 0.43748406 -0.48179367 0.11447013 0.6221724 0.13784847 -0.61399037 -0.24687716 -0.051454537 0.2435216 0.23670761 -0.23520418 -0.002736981 0.3408656 0.01614542 -0.3814615 -0.044277597 0.15644868 -0.3937576 0.14583282 0.41708428 -0.1935416 -0.3336419 0.6701318 0.37357277 0.28573835 0.18245856 0.036556497 -0.24731068 0.296302 0.2759529 0.42829427 0.09376957 -0.38297248 0.3226196 -0.15206315 0.35659638 -0.04060898 0.15307707 -0.40391716 0.13360107 0.07258042 -0.20204185 -0.05108303 -0.41544515 -0.2185253 0.04127104 0.37158993 -0.17186487 0.06548687 -0.14012928 -0.15713404 -0.39405718 0.2192188 -0.16832107 -0.03568722 0.27544606 -0.2700693 -0.42522502 -0.78135943 -0.3611574 0.25777528 0.1282123 -0.6496184 -0.16532175 -0.14321153 0.15832311 0.12862627 0.10025527 -0.33069342 0.06732768 0.11898159 0.10084445 -0.15863398 -0.011098203 -0.22351092 0.1640414 0.34768605 0.15158182 0.06999407 0.3555335 0.26773486 -0.26252583 -0.022971628 0.23636082 -0.1691197 0.5209746 0.12339307 0.5206576 0.065164916 -0.13094747 0.18008094 -0.2059231 0.06341206 0.5123242 -0.073939495 -0.38133016 0.46220762 -0.03505574 0.113720916 -0.003319349 -0.14796928 0.100902 0.39210024 -0.063985124 0.21602981 -0.503419 0.17599495 -0.31663468 0.18415976 0.0040632067 -0.31270772
2 0.122893564 -0.3572883 0.09052151 -0.37227538 0.14266436 -0.48930356 -0.646561 0.16975631 -0.08929769 -0.51178676 -0.7168744 0.28203222 0.14823103 0.40216392 -0.13180764 -0.3883707 -0.07608858 0.38112757 -0.40358603 0.03199696 0.4423224 0.35550347 -0.304837 -0.27329338 0.21956328 0.07193074 0.14154077 -0.23022248 0.2666676 0.19264999 -0.11079139 -0.24934417 0.07471717 -0.14831617 -0.028125685 0.06980393 0.2578356 -0.19140592 -0.28694594 0.5546747 0.05797778 0.25567472 0.020000037 -0.020046376 -0.1675885 0.29782352 0.35827777 0.15035442 0.08636171 -0.105720185 0.26729125 -0.18629594 0.23153052 0.03825774 -0.05850167 -0.39461496 0.40690157 -0.115519054 -0.2418522 -0.015523319 -0.14098951 -0.15756568 0.267953 0.3101182 -0.20563745 0.09297389 -0.08750757 -0.23239574 -0.121795274 0.07025904 0.18268952 -0.17803776 0.035351224 -0.17551365 -0.4281762 -0.62343156 -0.323957 0.26604816 -0.18503582 -0.5319099 -0.06425271 0.17990372 0.02493887 0.22112565 0.040949356 -0.22514932 0.41046143 0.040708132 -0.24249858 -0.254756 0.27742288 -0.37552232 -0.12509146 0.31741828 0.26874673 0.09847611 0.5361658 0.21420795 -0.24460109 -0.1911401 0.43802568 -0.20787752 0.5996905 0.13166507 0.5119193 0.21038657 -0.4850366 -0.045523655 -0.40371254 0.27260935 0.47828436 -0.36304295 0.020359002 0.29061973 -0.3267371 0.2479781 -0.13784993 0.017358541 0.0060838084 0.47405747 0.11381129 -0.102468885 -0.21410073 -0.2016849 -0.07270604 -0.107049055 0.29251987 -0.27449763
3 0.14158212 0.08695104 0.11883882 -0.031808592 -0.50486934 0.46497366 -0.28133962 -0.08649524 0.22062498 -0.07673347 0.022525294 -0.15898228 0.11902741 -0.5536209 -0.016685413 -0.31981623 0.45866337 -0.008923748 -0.11088577 -0.12444195 0.30962792 -0.22217168 0.23174974 -0.08550996 0.11560628 -0.12554711 0.1263184 -0.10697067 0.20085245 0.20251189 -0.050427746 -0.047166783 0.22150642 -0.42629734 -0.029145604 0.11129882 -0.37622857 -0.100068346 -0.015525587 -0.38147753 -0.14223848 0.026366318 0.35729852 0.2625416 0.24289852 0.09816367 -0.37430674 -0.27240995 -0.01609027 -0.3330486 -0.122450896 0.21280782 -0.31917685 -0.29005358 0.18254903 0.36926782 -0.047029946 0.27665374 -0.004048802 -0.39732698 0.24117488 -0.24965218 -0.28000996 -0.29096895 0.1018954 -0.13020864 0.5128416 0.065218724 -0.112660244 0.3027749 0.28385296 -0.013145191 -0.32189202 -0.23923264 -0.029955406 0.19512695 0.3755306 -0.29925 -0.1380701 0.39509666 -0.23248032 0.32052037 -0.21309417 0.012567818 0.25935772 0.049267042 -0.18714857 0.12132198 -0.18014121 -0.25619102 -0.16977821 -0.079968594 -0.45109245 -0.045212977 0.34678617 0.16259204 0.16884492 -0.19737242 0.06339265 -0.12164033 0.034731627 -0.10188347 -0.23320462 -0.18401226 -0.23951124 -0.21234405 0.044466622 -0.116645746 0.21751675 -0.170531 -0.027512947 -0.13158718 0.058901362 -0.026632883 -0.48489982 0.20986365 -0.03293355 -0.01390398 -0.013734387 -0.11407929 0.33013186 -0.23581138 -0.11405489 -0.32732928 -0.06631702 0.11576257 0.19691347 0.17973559
4 -0.052631076 -0.23032129 -0.10773324 -0.09797178 -0.32121515 0.21936807 0.026375063 0.058585223 -0.054174073 -0.07225473 0.14927913 -0.10107236 -0.023692043 -0.08910917 -0.055276137 -0.019540893 -0.14145046 0.18452571 0.05701376 -0.036512632 -0.12063905 0.009890979 -0.28653225 0.34869412 0.18832862 -0.23171863 -0.033365816 -0.19192456 0.16332975 -0.3586968 -0.2063782 0.032116827 0.18476753 0.25969136 0.47481102 0.071643725 -0.26965207 0.09597052 0.5464933 0.035453662 -0.4188684 -0.3516269 0.5396565 -0.10737598 0.0014464231 -0.24649666 -0.2712336 -0.4412316 0.09679707 0.124297105 -0.13099088 0.25591034 -0.4705536 -0.00968398 -0.0037321798 -0.105411924 0.095252 0.14190827 0.03148079 -0.014506056 0.7126154 -0.120316304 -0.037094396 -0.10315443 -0.10727525 -0.46428725 0.5147556 -0.09990113 0.32217902 0.14656796 0.07163522 -0.03673265 -0.5235343 -0.10123584 -0.3305749 0.16416216 0.04276788 0.11807408 -0.59178454 0.29420266 -0.07707219 -0.008044102 -0.03215579 -0.04183044 0.018403243 0.038000688 0.027613675 0.09997036 0.21508807 -0.22631973 -0.16246292 -0.030756447 -0.14344972 -0.2569354 0.11996427 -0.15160267 0.33314675 -0.04830476 -0.34296227 0.1191137 0.32464465 0.030076403 -0.18036534 0.31396872 0.13088651 -0.11490279 -0.30142328 -0.11366564 -0.094279416 -0.22940832 0.035124913 -0.25165498 -0.0009883081 -0.23979957 -0.29529002 0.3681396 0.12687397 -0.45590568 -0.2561623 -0.059478633 -0.15419365 -0.2571661 -0.17669559 -0.43659082 -0.4263685 -0.24000612 0.26933563 0.036760017
5 -0.065509826 -0.29726374 -0.0771762 -0.4286097 -0.48419785 0.013564083 0.035293225 0.21797146 -0.22308223 -0.025974737 0.24850671 0.46152797 -0.14276117 0.112738356 -0.5753481 -0.11755254 0.12676899 -0.00011625781 -0.18875921 0.12957232 0.041674983 -0.27416924 -0.011633769 0.040355753 -0.24056275 0.45420608 0.15684186 0.019057758 0.06971411 0.0005599625 -0.12174023 -0.17607746 -0.37026715 -0.3870115 -0.21911357 -0.07351186 -0.30011114 -0.105388366 0.26516014 0.16544066 -0.16431163 -0.29954705 0.3508438 -0.1493163 0.0020524596 0.1902596 0.121144645 0.44455698 -0.08896053 0.04026894 0.5105052 -0.009774309 0.22152469 0.218887 -0.061955184 -0.35644233 -0.12401168 0.054524075 -0.2909816 0.24231018 0.028708076 -0.11815964 0.031928796 -0.090685114 -0.021252869 0.174042 0.4496724 -0.20623983 -0.3599447 0.23041043 0.18583044 -0.19567178 0.49035183 -0.058937088 -0.37411934 -0.1862475 -0.011677131 -0.3350977 0.00072152144 -0.5366729 -0.3692899 0.18458673 0.004118387 0.32251954 0.102180876 -0.05492662 -0.048967514 0.075180426 0.26900047 -0.5492192 -0.15524168 -0.35256904 -0.45853364 0.30451903 0.051429015 -0.03919235 0.031469982 0.21682139 -0.11880619 0.18219371 0.19896314 -0.004364634 -0.16056438 0.06733369 -0.2456765 -0.045058455 0.006654706 -0.28721485 0.21165474 0.34444663 0.011814466 -0.17842156 -0.2749748 -0.025762932 -0.22604893 0.07799888 0.23066753 -0.662376 -0.35967672 0.1732623 0.331773 -0.012006491 -0.55033624 -0.085613295 0.011300902 -0.08464764 0.32373443 0.24561013
6 0.13347594 0.01101285 -0.08575502 -0.26318276 -0.49006733 0.12720151 -0.5024727 -0.06289796 -0.08514094 -0.25124162 -0.1833747 -0.14179207 0.05002185 -0.5039919 -0.08272165 -0.32378584 0.4844191 0.39985812 -0.15941885 -0.080839925 0.2961376 0.1349767 -0.03868181 0.031752285 0.27716386 -0.37292022 0.19989417 -0.045943696 0.27513248 0.040757198 -0.10599267 0.0433511 0.19927584 -0.2995061 -0.037315555 0.35747755 -0.4027345 -0.28187782 -0.25038263 -0.022815669 -0.27789006 -0.5586773 0.119409546 -0.022921475 0.068065815 0.13936967 -0.11041285 -0.2695763 -0.0025105032 0.24317385 -0.33195287 -0.020654142 -0.12170809 0.09396717 0.07202231 0.08876244 0.084864564 0.037361585 -0.106371686 -0.25245363 0.18789357 -0.19207773 0.120665796 -0.01149261 -0.2385103 -0.2081052 0.26848924 0.0033896489 -0.09168642 0.2975081 0.31383502 0.26090163 -0.38071442 0.11130282 -0.36018658 0.5022429 0.15484889 0.14592727 0.0295804 0.008598657 -0.2523204 0.09045418 -0.3672949 0.06023015 0.3612639 -0.3136745 0.26529607 0.12577094 -0.07142585 -0.40958515 0.31305882 -0.48611894 -0.44465348 0.13624963 0.33307952 0.04826476 0.05435187 -0.020156726 -0.16119617 -0.19940118 0.1035441 -0.18352649 -0.3409627 0.4277849 0.043091573 -0.11070525 0.27112004 -0.03618123 -0.22715291 0.022294756 0.0051289 -0.26112884 0.0021559838 -0.06978557 -0.5280134 0.12751384 0.604176 -0.29540822 -0.17554648 0.24441087 0.26686916 -0.15748107 -0.33486107 -0.29054615 -0.17992972 -0.09971517 0.12778902 0.2065206
7 0.32652703 -0.2124742 0.19693609 0.076833256 -0.44731948 0.70021886 -0.18524902 0.08255205 -0.3490256 -0.18946855 0.19735569 0.24611418 -0.063979164 -0.539131 -0.33524212 -0.1276393 0.3177263 0.34582764 0.29965162 -0.13015945 0.0063367113 -0.5986917 -0.11587751 0.2872167 0.10914114 0.02314989 -0.08415067 -0.1043682 -0.1581332 -0.12914272 -0.23590793 -0.28894636 -0.025016807 -0.37420592 -0.05400874 -0.18525845 -0.47646877 0.0010496548 0.17001659 -0.09148022 -0.5235884 -0.46401018 0.27971774 -0.33486545 0.2024814 -0.028594702 -0.21103486 0.16690767 -0.27187496 -0.051466748 0.69140846 0.2724437 0.10025738 0.16314133 0.3275847 -0.021885987 -0.023103174 -0.028192015 -0.4525846 0.15673389 -0.19586265 -0.36624512 -0.06369716 -0.17449488 -0.09939656 0.009224489 0.6772544 0.020176595 -0.19246511 0.031649742 -0.037869595 0.0044991854 0.23922326 -0.10788897 -0.24525063 -0.14614046 0.033035677 0.0870157 -0.113797516 -0.46377078 -0.3688071 0.26853144 0.3429407 0.103577055 0.060070895 -0.04147782 -0.068382025 -0.24858485 -0.03694046 -0.29835096 -0.20625558 -0.12412318 -0.45854613 -0.06292012 0.11543469 0.12293955 0.16470987 0.27217364 -0.1473143 0.04422759 -0.0069681355 -0.07592574 -0.30753887 -0.029066483 -0.32241896 -0.1993769 -0.092392884 -0.106330134 0.08299129 0.21666911 -0.3900154 0.028925408 0.30960968 -0.31907672 0.012716983 0.2425037 0.2667881 -0.36866063 -0.049219083 -0.53372705 0.124833696 -0.30122617 -0.09066018 -0.23574753 0.151824 -0.25713503 0.09358477 0.530776
8 0.732486 -0.1755942 0.104618266 -0.33724043 0.5621171 -0.5063598 -1.1866851 0.045868695 0.030491797 -0.5472877 -1.5408665 0.9869056 0.15161794 0.011098219 0.20032953 -0.47149503 -0.3011988 0.31241724 -0.30901018 0.025683891 0.6247453 0.63075453 -0.24861246 -0.30944893 0.020212201 0.09977584 0.20196655 -0.6708921 0.060392503 0.068876274 -0.15159546 -0.6255355 -0.55039185 -0.24646874 -0.6051317 0.44101343 0.093595274 -0.30102775 -0.2462918 1.0797601 0.25976247 0.7912428 0.36170217 -0.0046249526 -0.17464098 0.4721523 0.5670016 0.31626984 -0.23385444 -0.9941709 0.7431739 -0.3854252 1.1720446 -0.58088875 0.05202409 -0.47321635 0.9682468 -0.28505254 0.24027623 0.012465431 -0.48162827 -0.3147626 0.27249873 0.5666365 -0.26344392 0.3109722 -0.05235698 -0.57012177 0.1112198 -0.4086242 0.0050689443 0.20873703 0.24714297 0.27651292 -0.80707574 -1.2667056 -0.44499668 0.43736476 0.65259343 -0.58554924 -0.44527468 0.23364818 0.11054705 -0.07542472 -0.24530937 -0.63652706 0.6439326 0.399792 -1.0707458 -0.28311062 0.72902995 -0.79057825 0.2812337 0.5961783 0.5652897 0.4666556 0.8132621 0.73996836 -0.40343156 -0.27523693 0.34580493 -0.047207497 0.99434286 -0.071325004 0.7202403 0.86365926 -0.65082425 -0.25964123 -0.8829109 0.6716965 0.002794165 -0.4096768 0.4036324 0.8342106 -0.32473013 0.41613585 -9.500573e-05 0.7125595 0.75716156 0.58049095 -0.025790215 0.10540961 0.3668374 0.24309269 -0.026922919 0.7932353 0.27388057 -0.5671645
9 0.39021033 -0.2587106 -0.05106109 -0.22928825 0.27586886 -0.40953913 -0.40394127 -0.13509579 -0.21592927 -0.6875448 -1.0087796 0.81778514 0.18916838 0.38790128 0.0735704 -0.15694405 0.08002148 0.043547746 -0.2775286 -0.2065114 0.5094135 0.34485883 0.14007224 -0.18196383 -0.2811732 0.19924806 -0.027423479 -0.47148287 -0.03573902 0.08533709 0.071299024 -0.6047117 -0.43043828 -0.097445026 -0.6529693 0.037374016 0.6950167 0.16440487 -0.11002681 0.9143849 -0.105131894 0.77345383 0.038359735 -0.05244288 -0.2891157 0.278149 0.6494345 0.25526652 0.11391533 -0.3162259 0.73128754 -0.28879234 0.70968175 -0.6345285 0.10935411 -0.30598533 0.32832643 0.157411 0.09828507 0.13447173 -0.4269924 -0.29130733 0.1985937 0.3803965 0.15172169 0.35140035 0.12516278 -0.12156975 0.14132856 -0.44535267 -0.08495827 -0.17418826 0.3657772 -0.14686404 -0.54431903 -1.1328218 -0.4141279 0.29834735 0.13186282 -0.2436267 -0.3217358 0.74195254 0.24728167 0.19217458 -0.1445312 0.10373659 0.11641362 -0.0842915 -0.38807964 -0.22752874 -0.163253 -0.31446123 0.25415254 0.42732638 0.31374058 0.2633482 0.9822807 0.06993219 -0.26755068 -0.12606066 0.17295144 -0.09047357 0.7438776 -0.06826544 0.6946177 0.24116729 -0.66688746 0.015452659 -0.10629571 0.39683905 0.42502454 0.13302608 0.40472636 1.0829504 -0.096284196 0.51221716 -0.62045527 0.42063552 0.6116924 0.27057496 0.04663413 -0.17056014 -0.22624443 0.13921979 -0.16443813 0.19386919 0.16660264 -0.2764758
10 -0.07980192 -0.5243514 -0.19804 -0.24709828 -0.3290219 0.12977462 -0.35535306 0.31567273 0.37945583 -0.01787885 0.11877092 0.008514002 0.33717293 0.17595765 -0.20724551 0.28548563 0.41118094 -0.57058233 -0.09273332 -0.05293375 -0.31628287 -0.21977966 0.22475928 0.40859377 0.10744761 0.020512516 -0.10834183 -0.04657648 -0.03844502 -0.0212081 -0.34891638 -0.29896024 -0.10072929 0.24040648 -0.31819853 0.117092386 -0.1266365 0.10597058 0.2700364 0.507231 -0.3425389 -0.07262531 0.3244694 -0.021869875 -0.15610023 0.39416453 -0.052608643 0.08670229 -0.21748783 0.36350122 0.44737643 -0.033682007 0.0055382396 -0.18836842 0.0053935666 -0.24517076 -0.08797462 0.15951712 -0.21526009 0.032003537 0.34175912 0.23519504 0.27992678 -0.41930208 -0.030494096 0.17371708 0.24334288 -0.14214085 -0.36394674 -0.38500345 0.031744797 -0.2966967 0.24259503 -0.6026172 0.14746614 -0.16987562 0.20902467 -0.27010816 -0.1547747 0.30313092 0.10133456 0.14199573 0.013015802 -0.03216146 0.2628807 0.32997715 -0.29620507 0.12900566 0.040821005 0.2559471 -0.4596384 0.41730347 -0.3295934 -0.086382456 -0.15511467 0.16653569 -0.07654816 0.1427456 0.040919367 0.08728052 0.53127974 0.02225318 0.13847949 0.063451886 -0.09324204 0.42941695 0.100805335 -0.2785068 -0.18121472 0.029868882 -0.012896616 -0.16175866 -0.03544028 0.12831244 -0.15894312 -0.2447748 -0.3547126 -0.41529095 -0.12617978 0.1186762 0.3813223 -0.08072004 -0.03203777 -0.17329998 -0.26649898 -0.5074305 0.33042967 -0.13427627
